time,solar
2021-06-15 19:50:00,150.8
2021-06-15 19:55:00,120.2
2021-06-15 20:00:00,92.8
2021-06-15 20:05:00,116.4
2021-06-15 20:10:00,110.0
2021-06-15 20:15:00,96.4
2021-06-15 20:20:00,59.4
2021-06-15 20:25:00,52.6
2021-06-15 20:30:00,56.4
2021-06-15 20:35:00,54.8
2021-06-15 20:40:00,50.2
2021-06-15 20:45:00,45.0
2021-06-15 20:50:00,35.8
2021-06-15 20:55:00,31.4
2021-06-15 21:00:00,25.4
2021-06-15 21:05:00,17.8
2021-06-15 21:10:00,11.2
2021-06-15 21:15:00,7.8
2021-06-15 21:20:00,5.2
2021-06-15 21:25:00,3.0
2021-06-15 21:30:00,0.4
2021-06-15 21:35:00,0.0
2021-06-15 21:40:00,0.0
2021-06-15 21:45:00,0.0
2021-06-15 21:50:00,0.0
2021-06-15 21:55:00,0.0
2021-06-15 22:00:00,0.0
2021-06-15 22:05:00,0.0
2021-06-15 22:10:00,0.0
2021-06-15 22:15:00,0.0
2021-06-15 22:20:00,0.0
2021-06-15 22:25:00,0.0
2021-06-15 22:30:00,0.0
2021-06-15 22:35:00,0.0
2021-06-15 22:40:00,0.0
2021-06-15 22:45:00,0.0
2021-06-15 22:50:00,0.0
2021-06-15 22:55:00,0.0
2021-06-15 23:00:00,0.0
2021-06-15 23:05:00,0.0
2021-06-15 23:10:00,0.0
2021-06-15 23:15:00,0.0
2021-06-15 23:20:00,0.0
2021-06-15 23:25:00,0.0
2021-06-15 23:30:00,0.0
2021-06-15 23:35:00,0.0
2021-06-15 23:40:00,0.0
2021-06-15 23:45:00,0.0
2021-06-15 23:50:00,0.0
2021-06-15 23:55:00,0.0
2021-06-16 00:00:00,0.0
2021-06-16 00:05:00,0.0
2021-06-16 00:10:00,0.0
2021-06-16 00:15:00,0.0
2021-06-16 00:20:00,0.0
2021-06-16 00:25:00,0.0
2021-06-16 00:30:00,0.0
2021-06-16 00:35:00,0.0
2021-06-16 00:40:00,0.0
2021-06-16 00:45:00,0.0
2021-06-16 00:50:00,0.0
2021-06-16 00:55:00,0.0
2021-06-16 01:00:00,0.0
2021-06-16 01:05:00,0.0
2021-06-16 01:10:00,0.0
2021-06-16 01:15:00,0.0
2021-06-16 01:20:00,0.0
2021-06-16 01:25:00,0.0
2021-06-16 01:30:00,0.0
2021-06-16 01:35:00,0.0
2021-06-16 01:40:00,0.0
2021-06-16 01:45:00,0.0
2021-06-16 01:50:00,0.0
2021-06-16 01:55:00,0.0
2021-06-16 02:00:00,0.0
2021-06-16 02:05:00,0.0
2021-06-16 02:10:00,0.0
2021-06-16 02:15:00,0.0
2021-06-16 02:20:00,0.0
2021-06-16 02:25:00,0.0
2021-06-16 02:30:00,0.0
2021-06-16 02:35:00,0.0
2021-06-16 02:40:00,0.0
2021-06-16 02:45:00,0.0
2021-06-16 02:50:00,0.0
2021-06-16 02:55:00,0.0
2021-06-16 03:00:00,0.0
2021-06-16 03:05:00,0.0
2021-06-16 03:10:00,0.0
2021-06-16 03:15:00,0.0
2021-06-16 03:20:00,0.0
2021-06-16 03:25:00,0.0
2021-06-16 03:30:00,0.0
2021-06-16 03:35:00,0.0
2021-06-16 03:40:00,0.0
2021-06-16 03:45:00,0.0
2021-06-16 03:50:00,0.0
2021-06-16 03:55:00,0.0
2021-06-16 04:00:00,0.0
2021-06-16 04:05:00,0.0
2021-06-16 04:10:00,0.0
2021-06-16 04:15:00,0.0
2021-06-16 04:20:00,0.0
2021-06-16 04:25:00,0.0
2021-06-16 04:30:00,1.6
2021-06-16 04:35:00,2.8
2021-06-16 04:40:00,4.0
2021-06-16 04:45:00,6.2
2021-06-16 04:50:00,9.4
2021-06-16 04:55:00,13.4
2021-06-16 05:00:00,18.6
2021-06-16 05:05:00,22.8
2021-06-16 05:10:00,28.0
2021-06-16 05:15:00,39.2
2021-06-16 05:20:00,38.6
2021-06-16 05:25:00,51.6
2021-06-16 05:30:00,75.4
2021-06-16 05:35:00,87.6
2021-06-16 05:40:00,101.4
2021-06-16 05:45:00,113.0
2021-06-16 05:50:00,105.8
2021-06-16 05:55:00,112.4
2021-06-16 06:00:00,107.6
2021-06-16 06:05:00,126.2
2021-06-16 06:10:00,146.6
2021-06-16 06:15:00,165.0
2021-06-16 06:20:00,158.8
2021-06-16 06:25:00,193.4
2021-06-16 06:30:00,218.0
2021-06-16 06:35:00,229.0
2021-06-16 06:40:00,227.8
2021-06-16 06:45:00,239.2
2021-06-16 06:50:00,231.0
2021-06-16 06:55:00,274.4
2021-06-16 07:00:00,245.2
2021-06-16 07:05:00,250.0
2021-06-16 07:10:00,261.8
2021-06-16 07:15:00,254.4
2021-06-16 07:20:00,277.2
2021-06-16 07:25:00,286.6
2021-06-16 07:30:00,339.4
2021-06-16 07:35:00,354.6
2021-06-16 07:40:00,374.2
2021-06-16 07:45:00,387.4
2021-06-16 07:50:00,390.0
2021-06-16 07:55:00,378.6
2021-06-16 08:00:00,414.8
2021-06-16 08:05:00,449.4
2021-06-16 08:10:00,467.6
2021-06-16 08:15:00,485.6
2021-06-16 08:20:00,427.2
2021-06-16 08:25:00,476.0
2021-06-16 08:30:00,533.6
2021-06-16 08:35:00,545.0
2021-06-16 08:40:00,521.6
2021-06-16 08:45:00,544.4
2021-06-16 08:50:00,534.0
2021-06-16 08:55:00,559.0
2021-06-16 09:00:00,593.6
2021-06-16 09:05:00,611.4
2021-06-16 09:10:00,622.2
2021-06-16 09:15:00,633.0
2021-06-16 09:20:00,643.8
2021-06-16 09:25:00,659.2
2021-06-16 09:30:00,622.6
2021-06-16 09:35:00,672.2
2021-06-16 09:40:00,690.8
2021-06-16 09:45:00,700.4
2021-06-16 09:50:00,710.6
2021-06-16 09:55:00,721.6
2021-06-16 10:00:00,730.6
2021-06-16 10:05:00,740.8
2021-06-16 10:10:00,751.6
2021-06-16 10:15:00,761.6
2021-06-16 10:20:00,770.4
2021-06-16 10:25:00,780.2
2021-06-16 10:30:00,765.2
2021-06-16 10:35:00,786.6
2021-06-16 10:40:00,805.4
2021-06-16 10:45:00,793.0
2021-06-16 10:50:00,820.4
2021-06-16 10:55:00,833.2
2021-06-16 11:00:00,839.0
2021-06-16 11:05:00,844.6
2021-06-16 11:10:00,850.0
2021-06-16 11:15:00,856.6
2021-06-16 11:20:00,862.8
2021-06-16 11:25:00,868.0
2021-06-16 11:30:00,875.6
2021-06-16 11:35:00,874.0
2021-06-16 11:40:00,879.0
2021-06-16 11:45:00,890.2
2021-06-16 11:50:00,894.4
2021-06-16 11:55:00,898.2
2021-06-16 12:00:00,901.0
2021-06-16 12:05:00,901.4
2021-06-16 12:10:00,904.4
2021-06-16 12:15:00,907.6
2021-06-16 12:20:00,910.2
2021-06-16 12:25:00,913.2
2021-06-16 12:30:00,916.0
2021-06-16 12:35:00,917.4
2021-06-16 12:40:00,917.4
2021-06-16 12:45:00,918.6
2021-06-16 12:50:00,917.6
2021-06-16 12:55:00,917.2
2021-06-16 13:00:00,917.2
2021-06-16 13:05:00,918.0
2021-06-16 13:10:00,917.8
2021-06-16 13:15:00,919.2
2021-06-16 13:20:00,917.2
2021-06-16 13:25:00,914.4
2021-06-16 13:30:00,914.2
2021-06-16 13:35:00,909.2
2021-06-16 13:40:00,908.2
2021-06-16 13:45:00,906.2
2021-06-16 13:50:00,901.4
2021-06-16 13:55:00,899.8
2021-06-16 14:00:00,893.8
2021-06-16 14:05:00,890.4
2021-06-16 14:10:00,885.4
2021-06-16 14:15:00,878.2
2021-06-16 14:20:00,871.0
2021-06-16 14:25:00,867.2
2021-06-16 14:30:00,864.6
2021-06-16 14:35:00,861.8
2021-06-16 14:40:00,855.2
2021-06-16 14:45:00,847.2
2021-06-16 14:50:00,840.2
2021-06-16 14:55:00,832.0
2021-06-16 15:00:00,826.8
2021-06-16 15:05:00,823.8
2021-06-16 15:10:00,814.2
2021-06-16 15:15:00,806.8
2021-06-16 15:20:00,795.8
2021-06-16 15:25:00,789.4
2021-06-16 15:30:00,781.4
2021-06-16 15:35:00,770.2
2021-06-16 15:40:00,767.6
2021-06-16 15:45:00,764.6
2021-06-16 15:50:00,645.8
2021-06-16 15:55:00,673.4
2021-06-16 16:00:00,527.2
2021-06-16 16:05:00,573.8
2021-06-16 16:10:00,439.4
2021-06-16 16:15:00,692.6
2021-06-16 16:20:00,685.6
2021-06-16 16:25:00,679.4
2021-06-16 16:30:00,666.0
2021-06-16 16:35:00,654.0
2021-06-16 16:40:00,633.6
2021-06-16 16:45:00,615.6
2021-06-16 16:50:00,609.4
2021-06-16 16:55:00,602.8
2021-06-16 17:00:00,588.2
2021-06-16 17:05:00,573.6
2021-06-16 17:10:00,563.4
2021-06-16 17:15:00,552.6
2021-06-16 17:20:00,541.8
2021-06-16 17:25:00,528.4
2021-06-16 17:30:00,512.6
2021-06-16 17:35:00,502.0
2021-06-16 17:40:00,484.8
2021-06-16 17:45:00,469.0
2021-06-16 17:50:00,458.0
2021-06-16 17:55:00,442.6
2021-06-16 18:00:00,431.8
2021-06-16 18:05:00,419.6
2021-06-16 18:10:00,407.2
2021-06-16 18:15:00,390.8
2021-06-16 18:20:00,379.6
2021-06-16 18:25:00,363.8
2021-06-16 18:30:00,350.8
2021-06-16 18:35:00,337.4
2021-06-16 18:40:00,325.8
2021-06-16 18:45:00,311.4
2021-06-16 18:50:00,300.2
2021-06-16 18:55:00,284.0
2021-06-16 19:00:00,274.2
2021-06-16 19:05:00,261.6
2021-06-16 19:10:00,245.8
2021-06-16 19:15:00,233.4
2021-06-16 19:20:00,219.6
2021-06-16 19:25:00,205.6
2021-06-16 19:30:00,191.4
2021-06-16 19:35:00,179.2
2021-06-16 19:40:00,169.0
2021-06-16 19:45:00,155.8
2021-06-16 19:50:00,144.0
2021-06-16 19:55:00,131.8
2021-06-16 20:00:00,122.0
2021-06-16 20:05:00,112.6
2021-06-16 20:10:00,103.8
2021-06-16 20:15:00,94.0
2021-06-16 20:20:00,84.0
2021-06-16 20:25:00,72.0
2021-06-16 20:30:00,63.0
2021-06-16 20:35:00,53.2
2021-06-16 20:40:00,46.0
2021-06-16 20:45:00,38.2
2021-06-16 20:50:00,28.0
2021-06-16 20:55:00,21.0
2021-06-16 21:00:00,12.6
2021-06-16 21:05:00,7.8
2021-06-16 21:10:00,5.4
2021-06-16 21:15:00,4.6
2021-06-16 21:20:00,3.2
2021-06-16 21:25:00,1.2
2021-06-16 21:30:00,0.0
2021-06-16 21:35:00,0.0
2021-06-16 21:40:00,0.0
2021-06-16 21:45:00,0.0
2021-06-16 21:50:00,0.0
2021-06-16 21:55:00,0.0
2021-06-16 22:00:00,0.0
2021-06-16 22:05:00,0.0
2021-06-16 22:10:00,0.0
2021-06-16 22:15:00,0.0
2021-06-16 22:20:00,0.0
2021-06-16 22:25:00,0.0
2021-06-16 22:30:00,0.0
2021-06-16 22:35:00,0.0
2021-06-16 22:40:00,0.0
2021-06-16 22:45:00,0.0
2021-06-16 22:50:00,0.0
2021-06-16 22:55:00,0.0
2021-06-16 23:00:00,0.0
2021-06-16 23:05:00,0.0
2021-06-16 23:10:00,0.0
2021-06-16 23:15:00,0.0
2021-06-16 23:20:00,0.0
2021-06-16 23:25:00,0.0
2021-06-16 23:30:00,0.0
2021-06-16 23:35:00,0.0
2021-06-16 23:40:00,0.0
2021-06-16 23:45:00,0.0
2021-06-16 23:50:00,0.0
2021-06-16 23:55:00,0.0
2021-06-17 00:00:00,0.0
2021-06-17 00:05:00,0.0
2021-06-17 00:10:00,0.0
2021-06-17 00:15:00,0.0
2021-06-17 00:20:00,0.0
2021-06-17 00:25:00,0.0
2021-06-17 00:30:00,0.0
2021-06-17 00:35:00,0.0
2021-06-17 00:40:00,0.0
2021-06-17 00:45:00,0.0
2021-06-17 00:50:00,0.0
2021-06-17 00:55:00,0.0
2021-06-17 01:00:00,0.0
2021-06-17 01:05:00,0.0
2021-06-17 01:10:00,0.0
2021-06-17 01:15:00,0.0
2021-06-17 01:20:00,0.0
2021-06-17 01:25:00,0.0
2021-06-17 01:30:00,0.0
2021-06-17 01:35:00,0.0
2021-06-17 01:40:00,0.0
2021-06-17 01:45:00,0.0
2021-06-17 01:50:00,0.0
2021-06-17 01:55:00,0.0
2021-06-17 02:00:00,0.0
2021-06-17 02:05:00,0.0
2021-06-17 02:10:00,0.0
2021-06-17 02:15:00,0.0
2021-06-17 02:20:00,0.0
2021-06-17 02:25:00,0.0
2021-06-17 02:30:00,0.0
2021-06-17 02:35:00,0.0
2021-06-17 02:40:00,0.0
2021-06-17 02:45:00,0.0
2021-06-17 02:50:00,0.0
2021-06-17 02:55:00,0.0
2021-06-17 03:00:00,0.0
2021-06-17 03:05:00,0.0
2021-06-17 03:10:00,0.0
2021-06-17 03:15:00,0.0
2021-06-17 03:20:00,0.0
2021-06-17 03:25:00,0.0
2021-06-17 03:30:00,0.0
2021-06-17 03:35:00,0.0
2021-06-17 03:40:00,0.0
2021-06-17 03:45:00,0.0
2021-06-17 03:50:00,0.0
2021-06-17 03:55:00,0.0
2021-06-17 04:00:00,0.0
2021-06-17 04:05:00,0.0
2021-06-17 04:10:00,0.0
2021-06-17 04:15:00,0.0
2021-06-17 04:20:00,0.0
2021-06-17 04:25:00,0.0
2021-06-17 04:30:00,0.0
2021-06-17 04:35:00,1.6
2021-06-17 04:40:00,2.8
2021-06-17 04:45:00,4.4
2021-06-17 04:50:00,6.2
2021-06-17 04:55:00,8.2
2021-06-17 05:00:00,11.2
2021-06-17 05:05:00,16.0
2021-06-17 05:10:00,21.6
2021-06-17 05:15:00,27.0
2021-06-17 05:20:00,32.2
2021-06-17 05:25:00,38.6
2021-06-17 05:30:00,45.8
2021-06-17 05:35:00,54.4
2021-06-17 05:40:00,63.2
2021-06-17 05:45:00,72.4
2021-06-17 05:50:00,81.6
2021-06-17 05:55:00,89.4
2021-06-17 06:00:00,98.2
2021-06-17 06:05:00,105.8
2021-06-17 06:10:00,115.8
2021-06-17 06:15:00,127.6
2021-06-17 06:20:00,140.4
2021-06-17 06:25:00,154.0
2021-06-17 06:30:00,165.0
2021-06-17 06:35:00,172.8
2021-06-17 06:40:00,169.4
2021-06-17 06:45:00,180.0
2021-06-17 06:50:00,195.4
2021-06-17 06:55:00,215.6
2021-06-17 07:00:00,232.8
2021-06-17 07:05:00,247.0
2021-06-17 07:10:00,257.4
2021-06-17 07:15:00,272.2
2021-06-17 07:20:00,288.6
2021-06-17 07:25:00,302.4
2021-06-17 07:30:00,317.2
2021-06-17 07:35:00,326.8
2021-06-17 07:40:00,341.0
2021-06-17 07:45:00,356.4
2021-06-17 07:50:00,369.6
2021-06-17 07:55:00,383.4
2021-06-17 08:00:00,394.2
2021-06-17 08:05:00,405.4
2021-06-17 08:10:00,423.6
2021-06-17 08:15:00,434.2
2021-06-17 08:20:00,450.2
2021-06-17 08:25:00,454.4
2021-06-17 08:30:00,475.0
2021-06-17 08:35:00,489.6
2021-06-17 08:40:00,500.6
2021-06-17 08:45:00,507.4
2021-06-17 08:50:00,517.2
2021-06-17 08:55:00,533.0
2021-06-17 09:00:00,548.0
2021-06-17 09:05:00,560.0
2021-06-17 09:10:00,574.0
2021-06-17 09:15:00,586.0
2021-06-17 09:20:00,598.6
2021-06-17 09:25:00,611.0
2021-06-17 09:30:00,618.8
2021-06-17 09:35:00,633.0
2021-06-17 09:40:00,643.8
2021-06-17 09:45:00,654.2
2021-06-17 09:50:00,665.6
2021-06-17 09:55:00,676.4
2021-06-17 10:00:00,686.0
2021-06-17 10:05:00,696.6
2021-06-17 10:10:00,705.8
2021-06-17 10:15:00,710.6
2021-06-17 10:20:00,720.2
2021-06-17 10:25:00,732.0
2021-06-17 10:30:00,741.0
2021-06-17 10:35:00,749.0
2021-06-17 10:40:00,761.4
2021-06-17 10:45:00,771.4
2021-06-17 10:50:00,773.4
2021-06-17 10:55:00,787.8
2021-06-17 11:00:00,794.4
2021-06-17 11:05:00,803.6
2021-06-17 11:10:00,808.4
2021-06-17 11:15:00,813.6
2021-06-17 11:20:00,822.0
2021-06-17 11:25:00,828.4
2021-06-17 11:30:00,837.2
2021-06-17 11:35:00,842.0
2021-06-17 11:40:00,846.2
2021-06-17 11:45:00,842.0
2021-06-17 11:50:00,857.8
2021-06-17 11:55:00,854.4
2021-06-17 12:00:00,865.8
2021-06-17 12:05:00,874.2
2021-06-17 12:10:00,869.4
2021-06-17 12:15:00,873.2
2021-06-17 12:20:00,892.4
2021-06-17 12:25:00,874.8
2021-06-17 12:30:00,890.0
2021-06-17 12:35:00,774.2
2021-06-17 12:40:00,898.2
2021-06-17 12:45:00,894.2
2021-06-17 12:50:00,897.0
2021-06-17 12:55:00,900.2
2021-06-17 13:00:00,892.0
2021-06-17 13:05:00,891.6
2021-06-17 13:10:00,892.2
2021-06-17 13:15:00,891.8
2021-06-17 13:20:00,899.8
2021-06-17 13:25:00,903.4
2021-06-17 13:30:00,904.2
2021-06-17 13:35:00,908.0
2021-06-17 13:40:00,912.0
2021-06-17 13:45:00,894.0
2021-06-17 13:50:00,799.0
2021-06-17 13:55:00,887.8
2021-06-17 14:00:00,620.0
2021-06-17 14:05:00,879.0
2021-06-17 14:10:00,897.8
2021-06-17 14:15:00,887.6
2021-06-17 14:20:00,884.6
2021-06-17 14:25:00,885.6
2021-06-17 14:30:00,879.0
2021-06-17 14:35:00,881.0
2021-06-17 14:40:00,888.8
2021-06-17 14:45:00,865.6
2021-06-17 14:50:00,877.6
2021-06-17 14:55:00,859.4
2021-06-17 15:00:00,854.0
2021-06-17 15:05:00,850.8
2021-06-17 15:10:00,832.4
2021-06-17 15:15:00,817.0
2021-06-17 15:20:00,802.2
2021-06-17 15:25:00,788.2
2021-06-17 15:30:00,773.8
2021-06-17 15:35:00,776.8
2021-06-17 15:40:00,761.4
2021-06-17 15:45:00,747.8
2021-06-17 15:50:00,735.4
2021-06-17 15:55:00,720.0
2021-06-17 16:00:00,711.4
2021-06-17 16:05:00,702.2
2021-06-17 16:10:00,698.6
2021-06-17 16:15:00,698.8
2021-06-17 16:20:00,696.2
2021-06-17 16:25:00,688.4
2021-06-17 16:30:00,662.0
2021-06-17 16:35:00,639.0
2021-06-17 16:40:00,643.0
2021-06-17 16:45:00,642.4
2021-06-17 16:50:00,630.4
2021-06-17 16:55:00,550.2
2021-06-17 17:00:00,412.6
2021-06-17 17:05:00,553.8
2021-06-17 17:10:00,528.8
2021-06-17 17:15:00,564.6
2021-06-17 17:20:00,536.6
2021-06-17 17:25:00,235.2
2021-06-17 17:30:00,225.8
2021-06-17 17:35:00,502.6
2021-06-17 17:40:00,520.2
2021-06-17 17:45:00,486.8
2021-06-17 17:50:00,328.8
2021-06-17 17:55:00,399.6
2021-06-17 18:00:00,493.2
2021-06-17 18:05:00,483.4
2021-06-17 18:10:00,477.4
2021-06-17 18:15:00,440.2
2021-06-17 18:20:00,409.6
2021-06-17 18:25:00,393.8
2021-06-17 18:30:00,375.8
2021-06-17 18:35:00,347.6
2021-06-17 18:40:00,323.8
2021-06-17 18:45:00,303.2
2021-06-17 18:50:00,304.2
2021-06-17 18:55:00,282.0
2021-06-17 19:00:00,161.2
2021-06-17 19:05:00,152.2
2021-06-17 19:10:00,198.6
2021-06-17 19:15:00,230.4
2021-06-17 19:20:00,204.0
2021-06-17 19:25:00,196.0
2021-06-17 19:30:00,181.8
2021-06-17 19:35:00,171.2
2021-06-17 19:40:00,161.2
2021-06-17 19:45:00,148.0
2021-06-17 19:50:00,135.0
2021-06-17 19:55:00,122.4
2021-06-17 20:00:00,113.0
2021-06-17 20:05:00,104.2
2021-06-17 20:10:00,95.0
2021-06-17 20:15:00,86.8
2021-06-17 20:20:00,79.4
2021-06-17 20:25:00,70.2
2021-06-17 20:30:00,62.4
2021-06-17 20:35:00,53.6
2021-06-17 20:40:00,45.4
2021-06-17 20:45:00,38.4
2021-06-17 20:50:00,32.0
2021-06-17 20:55:00,26.0
2021-06-17 21:00:00,20.0
2021-06-17 21:05:00,15.6
2021-06-17 21:10:00,11.8
2021-06-17 21:15:00,8.4
2021-06-17 21:20:00,5.0
2021-06-17 21:25:00,3.0
2021-06-17 21:30:00,0.8
2021-06-17 21:35:00,0.0
2021-06-17 21:40:00,0.0
2021-06-17 21:45:00,0.0
2021-06-17 21:50:00,0.0
2021-06-17 21:55:00,0.0
2021-06-17 22:00:00,0.0
2021-06-17 22:05:00,0.0
2021-06-17 22:10:00,0.0
2021-06-17 22:15:00,0.0
2021-06-17 22:20:00,0.0
2021-06-17 22:25:00,0.0
2021-06-17 22:30:00,0.0
2021-06-17 22:35:00,0.0
2021-06-17 22:40:00,0.0
2021-06-17 22:45:00,0.0
2021-06-17 22:50:00,0.0
2021-06-17 22:55:00,0.0
2021-06-17 23:00:00,0.0
2021-06-17 23:05:00,0.0
2021-06-17 23:10:00,0.0
2021-06-17 23:15:00,0.0
2021-06-17 23:20:00,0.0
2021-06-17 23:25:00,0.0
2021-06-17 23:30:00,0.0
2021-06-17 23:35:00,0.0
2021-06-17 23:40:00,0.0
2021-06-17 23:45:00,0.0
2021-06-17 23:50:00,0.0
2021-06-17 23:55:00,0.0
2021-06-18 00:00:00,0.0
2021-06-18 00:05:00,0.0
2021-06-18 00:10:00,0.0
2021-06-18 00:15:00,0.0
2021-06-18 00:20:00,0.0
2021-06-18 00:25:00,0.0
2021-06-18 00:30:00,0.0
2021-06-18 00:35:00,0.0
2021-06-18 00:40:00,0.0
2021-06-18 00:45:00,0.0
2021-06-18 00:50:00,0.0
2021-06-18 00:55:00,0.0
2021-06-18 01:00:00,0.0
2021-06-18 01:05:00,0.0
2021-06-18 01:10:00,0.0
2021-06-18 01:15:00,0.0
2021-06-18 01:20:00,0.0
2021-06-18 01:25:00,0.0
2021-06-18 01:30:00,0.0
2021-06-18 01:35:00,0.0
2021-06-18 01:40:00,0.0
2021-06-18 01:45:00,0.0
2021-06-18 01:50:00,0.0
2021-06-18 01:55:00,0.0
2021-06-18 02:00:00,0.0
2021-06-18 02:05:00,0.0
2021-06-18 02:10:00,0.0
2021-06-18 02:15:00,0.0
2021-06-18 02:20:00,0.0
2021-06-18 02:25:00,0.0
2021-06-18 02:30:00,0.0
2021-06-18 02:35:00,0.0
2021-06-18 02:40:00,0.0
2021-06-18 02:45:00,0.0
2021-06-18 02:50:00,0.0
2021-06-18 02:55:00,0.0
2021-06-18 03:00:00,0.0
2021-06-18 03:05:00,0.0
2021-06-18 03:10:00,0.0
2021-06-18 03:15:00,0.0
2021-06-18 03:20:00,0.0
2021-06-18 03:25:00,0.0
2021-06-18 03:30:00,0.0
2021-06-18 03:35:00,0.0
2021-06-18 03:40:00,0.0
2021-06-18 03:45:00,0.0
2021-06-18 03:50:00,0.0
2021-06-18 03:55:00,0.0
2021-06-18 04:00:00,0.0
2021-06-18 04:05:00,0.0
2021-06-18 04:10:00,0.0
2021-06-18 04:15:00,0.0
2021-06-18 04:20:00,0.0
2021-06-18 04:25:00,0.0
2021-06-18 04:30:00,0.0
2021-06-18 04:35:00,0.0
2021-06-18 04:40:00,1.6
2021-06-18 04:45:00,3.6
2021-06-18 04:50:00,5.8
2021-06-18 04:55:00,8.4
2021-06-18 05:00:00,13.0
2021-06-18 05:05:00,18.0
2021-06-18 05:10:00,23.0
2021-06-18 05:15:00,28.6
2021-06-18 05:20:00,35.2
2021-06-18 05:25:00,42.6
2021-06-18 05:30:00,50.6
2021-06-18 05:35:00,59.0
2021-06-18 05:40:00,68.6
2021-06-18 05:45:00,77.8
2021-06-18 05:50:00,87.4
2021-06-18 05:55:00,98.2
2021-06-18 06:00:00,109.4
2021-06-18 06:05:00,120.6
2021-06-18 06:10:00,132.6
2021-06-18 06:15:00,144.4
2021-06-18 06:20:00,156.8
2021-06-18 06:25:00,168.8
2021-06-18 06:30:00,181.6
2021-06-18 06:35:00,194.2
2021-06-18 06:40:00,206.8
2021-06-18 06:45:00,219.2
2021-06-18 06:50:00,231.2
2021-06-18 06:55:00,244.2
2021-06-18 07:00:00,257.2
2021-06-18 07:05:00,270.0
2021-06-18 07:10:00,282.8
2021-06-18 07:15:00,296.4
2021-06-18 07:20:00,309.8
2021-06-18 07:25:00,323.6
2021-06-18 07:30:00,336.4
2021-06-18 07:35:00,349.6
2021-06-18 07:40:00,362.8
2021-06-18 07:45:00,376.4
2021-06-18 07:50:00,390.6
2021-06-18 07:55:00,404.8
2021-06-18 08:00:00,418.8
2021-06-18 08:05:00,433.4
2021-06-18 08:10:00,447.4
2021-06-18 08:15:00,461.4
2021-06-18 08:20:00,475.4
2021-06-18 08:25:00,489.6
2021-06-18 08:30:00,503.6
2021-06-18 08:35:00,517.2
2021-06-18 08:40:00,529.8
2021-06-18 08:45:00,543.4
2021-06-18 08:50:00,555.4
2021-06-18 08:55:00,568.0
2021-06-18 09:00:00,579.6
2021-06-18 09:05:00,592.2
2021-06-18 09:10:00,604.8
2021-06-18 09:15:00,615.4
2021-06-18 09:20:00,626.8
2021-06-18 09:25:00,640.0
2021-06-18 09:30:00,650.6
2021-06-18 09:35:00,663.0
2021-06-18 09:40:00,675.2
2021-06-18 09:45:00,687.8
2021-06-18 09:50:00,700.4
2021-06-18 09:55:00,710.8
2021-06-18 10:00:00,720.8
2021-06-18 10:05:00,727.4
2021-06-18 10:10:00,738.4
2021-06-18 10:15:00,748.8
2021-06-18 10:20:00,758.4
2021-06-18 10:25:00,764.8
2021-06-18 10:30:00,774.6
2021-06-18 10:35:00,783.8
2021-06-18 10:40:00,791.0
2021-06-18 10:45:00,802.0
2021-06-18 10:50:00,812.4
2021-06-18 10:55:00,822.8
2021-06-18 11:00:00,827.8
2021-06-18 11:05:00,833.2
2021-06-18 11:10:00,840.2
2021-06-18 11:15:00,849.6
2021-06-18 11:20:00,851.4
2021-06-18 11:25:00,854.6
2021-06-18 11:30:00,860.4
2021-06-18 11:35:00,868.6
2021-06-18 11:40:00,871.8
2021-06-18 11:45:00,874.4
2021-06-18 11:50:00,881.2
2021-06-18 11:55:00,883.0
2021-06-18 12:00:00,891.6
2021-06-18 12:05:00,890.4
2021-06-18 12:10:00,892.0
2021-06-18 12:15:00,895.4
2021-06-18 12:20:00,898.4
2021-06-18 12:25:00,901.2
2021-06-18 12:30:00,903.4
2021-06-18 12:35:00,912.2
2021-06-18 12:40:00,919.6
2021-06-18 12:45:00,919.6
2021-06-18 12:50:00,919.4
2021-06-18 12:55:00,920.8
2021-06-18 13:00:00,918.2
2021-06-18 13:05:00,920.8
2021-06-18 13:10:00,923.6
2021-06-18 13:15:00,918.6
2021-06-18 13:20:00,923.6
2021-06-18 13:25:00,920.6
2021-06-18 13:30:00,917.4
2021-06-18 13:35:00,913.0
2021-06-18 13:40:00,914.8
2021-06-18 13:45:00,910.2
2021-06-18 13:50:00,906.8
2021-06-18 13:55:00,902.0
2021-06-18 14:00:00,898.4
2021-06-18 14:05:00,895.8
2021-06-18 14:10:00,889.4
2021-06-18 14:15:00,882.4
2021-06-18 14:20:00,878.0
2021-06-18 14:25:00,870.6
2021-06-18 14:30:00,864.6
2021-06-18 14:35:00,856.2
2021-06-18 14:40:00,849.2
2021-06-18 14:45:00,845.8
2021-06-18 14:50:00,837.4
2021-06-18 14:55:00,828.4
2021-06-18 15:00:00,816.4
2021-06-18 15:05:00,820.2
2021-06-18 15:10:00,809.6
2021-06-18 15:15:00,794.8
2021-06-18 15:20:00,788.2
2021-06-18 15:25:00,784.2
2021-06-18 15:30:00,778.0
2021-06-18 15:35:00,777.0
2021-06-18 15:40:00,760.4
2021-06-18 15:45:00,752.4
2021-06-18 15:50:00,738.8
2021-06-18 15:55:00,732.8
2021-06-18 16:00:00,719.0
2021-06-18 16:05:00,698.4
2021-06-18 16:10:00,689.8
2021-06-18 16:15:00,680.8
2021-06-18 16:20:00,665.0
